date,open,close,high,low,volume,gdp_growth_pct,inflation_rate_pct,unemployment_rate_pct,interest_rate_pct,consumer_confidence,govt_debt_bln,corp_profits_bln,forex_usd_eur,forex_usd_jpy,crude_oil_price,gold_price,real_estate_index,retail_sales_bln,bankruptcy_rate_pct,ma_deals,vc_funding_bln,consumer_spending_bln,daily_volatility_pct
2006-06-05,4199.13,4194.63,4223.53,4167.63,726641774,1.51,9.46,7.65,1.74,53,7592,4177,1.1,146.82,44.13,1190.19,238.6,986,0.02,2,52.19,2192,1.331228135351838
2006-06-07,4303.73,4324.389999999999,4350.44,4282.19,660863507,3.09,9.26,13.38,3.63,50,2440,4460,0.96,145.91,101.54,881.47,353.52,8472,8.78,46,69.66,2562,1.5858336838045142
2006-06-11,2656.56,2656.19,2661.9,2612.8,801911695,1.45,6.27,10.78,2.39,66,14200,1775,1.16,119.8,96.03,844.83,100.4,8021,8.85,24,92.66,14273,1.848254886018005
2006-06-12,4831.78,4836.23,4877.29,4799.57,587868798,-2.78,5.04,4.79,3.85,96,5857,3452,1.02,115.64,27.83,2131.79,305.98,4493,9.74,3,11.15,14473,1.6085169440661673
2006-06-14,3420.36,3446.4100000000003,3450.03,3384.13,206975595,4.62,6.92,8.94,2.48,102,1845,4083,1.11,100.87,26.8,943.06,345.31,1289,5.95,27,88.6,11246,1.9266977745032714
2006-06-17,3286.43,3256.14,3291.45,3212.51,318091597,3.09,2.94,5.58,6.71,97,14116,2890,1.04,88.89,145.3,1402.94,253.27,5561,4.62,35,33.38,13171,2.4019985211916763
2006-06-22,3093.61,3128.57,3171.96,3074.99,3380201,6.99,2.59,12.98,8.85,50,10997,3607,1.44,97.98,124.92,1450.2,161.9,9944,6.1,12,99.38,9528,3.1345256835864976
2006-06-26,2767.33,2775.24,2793.55,2725.03,482675342,-2.2,7.69,10.52,6.69,60,14961,2417,1.31,148.35,110.34,1656.75,399.96,7386,3.11,26,21.92,1786,2.476032854773373
2006-06-29,1809.18,1826.6,1844.85,1766.54,538628536,1.81,8.25,5.42,6.64,97,3091,4738,1.43,127.76,126.29,2300.94,125.47,7865,3.47,45,13.0,9248,4.328480305994978
2006-07-01,1204.6,1164.55,1229.76,1163.6699999999998,527994192,5.63,6.69,6.48,7.29,100,3002,3229,1.3,147.84,137.46,2469.06,341.6,5608,7.43,24,14.76,9968,5.4864685372737965
2006-07-04,2933.18,2891.05,2957.86,2862.69,647713822,8.06,0.34,7.32,0.79,75,26432,1564,0.88,121.81,96.15,1334.58,324.25,9217,0.94,42,43.19,4859,3.24460142234708
2006-07-06,4356.59,4346.87,4382.24,4298.37,456864246,3.18,0.33,14.51,7.46,74,7561,1158,1.3,101.78,79.45,1454.43,365.27,8456,8.11,32,35.95,7444,1.9251295164337219
2006-07-07,1581.31,1590.19,1630.89,1549.59,763240456,5.92,4.55,4.01,4.1,89,16661,1071,1.01,81.51,58.97,2448.85,460.0,2997,3.86,18,13.85,9950,5.141306891121929
2006-07-09,1248.17,1241.27,1287.6,1237.08,194943700,6.41,8.24,7.57,5.06,101,26164,3099,0.81,145.28,48.05,2058.14,415.33,6206,1.53,17,79.15,1852,4.047525577445378
2006-07-15,4839.16,4798.63,4845.68,4768.26,619730922,2.08,7.89,2.72,9.15,111,7808,3960,1.22,84.38,37.26,2252.85,286.81,5106,9.77,19,6.41,3407,1.5998644392828523
2006-07-17,1392.03,1370.66,1435.45,1339.3100000000002,171283808,8.14,1.92,14.74,5.33,63,23543,2960,1.12,104.61,135.72,2212.86,330.48,7683,3.0,0,21.02,2592,6.906460349274073
2006-07-18,1176.26,1168.64,1220.92,1159.95,157467385,-0.92,5.52,7.6,1.76,99,999,1348,0.92,116.4,95.7,2053.66,214.69,2217,4.83,37,46.41,7596,5.183377824630611
2006-07-19,1741.11,1756.1,1800.4199999999998,1737.9199999999998,375624813,0.13,9.47,9.98,9.07,111,14090,1308,0.93,94.31,78.82,1346.94,436.66,297,4.89,15,82.12,7844,3.589664064878153
2006-07-21,3582.29,3613.32,3645.64,3570.73,652587476,3.68,0.43,6.18,9.28,104,14229,2239,0.97,85.38,136.05,2356.69,467.11,293,5.97,2,38.11,8358,2.0911204843828903
2006-07-25,2186.45,2152.7,2211.72,2125.26,964359992,7.35,8.26,2.22,5.13,83,9687,656,0.85,148.07,131.2,1951.73,280.64,9385,2.85,6,89.95,3879,3.954355233369141
2006-07-30,3074.25,3093.31,3107.25,3041.31,613051381,8.34,6.85,12.04,9.63,57,28044,3844,1.2,144.65,130.79,2133.38,293.72,6088,8.95,13,65.13,11518,2.144913393510614
2006-08-01,2432.56,2423.01,2442.34,2399.49,620689536,-4.07,9.44,4.5,8.7,50,15492,3459,1.27,85.43,56.77,1087.46,131.27,7409,4.48,42,33.93,4774,1.7615187292399925
2006-08-02,4958.02,4944.38,5006.67,4931.05,822998514,2.14,3.41,6.91,4.5,64,22310,1072,1.16,139.84,55.68,928.85,190.84,7890,6.78,18,13.83,9015,1.5252056264395843
2006-08-11,3567.28,3599.7900000000004,3614.22,3560.24,540004828,5.66,6.9,14.51,6.25,69,14254,4019,1.36,121.31,139.54,1335.42,442.88,9105,7.6,44,12.22,12477,1.5131977304837303
2006-08-13,2958.58,2962.92,3004.2000000000003,2935.61,611464430,4.39,8.44,4.3,1.13,63,25134,3562,1.42,99.77,49.83,2066.55,269.89,4646,2.17,16,94.54,10150,2.3183419072663285
2006-08-14,2661.77,2642.25,2696.66,2638.37,352512026,5.51,2.17,3.89,4.2,111,5616,1540,1.23,125.06,104.61,2284.54,211.63,586,2.91,22,41.5,3423,2.189896196891541
2006-08-16,2341.49,2300.08,2362.4,2256.13,983829455,7.14,2.69,2.65,1.51,104,6737,900,1.41,96.28,91.54,1001.87,310.36,9559,9.21,9,45.18,1726,4.538563051732016
2006-08-17,1708.33,1729.74,1757.71,1670.6,571245987,9.25,1.91,10.51,5.14,94,9969,2865,1.39,142.68,129.54,1235.42,230.09,8269,5.22,35,45.8,11056,5.09913190074518
2006-08-20,3397.44,3386.48,3427.49,3344.66,545386500,6.06,7.63,8.31,3.35,103,5110,333,1.19,123.56,125.24,2059.18,255.45,9399,5.53,31,49.74,11708,2.4380121503249486
2006-08-22,2261.45,2258.37,2300.5,2214.88,689766355,3.21,7.07,7.55,3.24,55,28251,1061,1.09,116.82,134.76,2419.75,434.81,7063,7.97,30,14.07,7323,3.786066461783365
2006-08-23,2572.59,2559.36,2614.61,2519.51,327801348,8.22,5.78,6.63,2.53,104,28980,3470,1.48,106.17,87.84,2036.79,428.08,4264,2.31,38,57.2,5278,3.6966636735740988
2006-08-25,1387.86,1368.82,1429.79,1330.1,445966876,-4.08,10.0,8.92,6.87,117,4352,4581,0.94,102.64,146.37,973.76,330.49,656,0.98,15,38.34,14354,7.183001167264715
2006-08-27,4190.06,4206.64,4248.530000000001,4173.63,779354401,5.11,7.6,7.02,7.67,112,3268,1507,0.83,101.14,79.76,1656.52,462.06,1066,7.94,16,71.1,7357,1.7875639012329307
2006-09-01,1290.94,1243.24,1336.3300000000002,1223.67,370192143,-2.78,5.38,4.09,6.22,101,17457,1001,1.26,104.94,41.78,2181.84,248.71,3383,5.23,24,21.74,10997,8.726974142872642
2006-09-10,2597.33,2611.81,2660.45,2559.58,168430275,1.64,3.2,2.8,4.36,53,1898,3501,1.07,87.3,25.89,1458.81,149.8,9541,4.92,45,49.13,1428,3.8836035467191268
2006-09-17,2680.04,2683.68,2720.13,2640.81,370841944,-1.96,6.36,3.78,6.33,109,13549,3732,0.97,86.5,55.76,1245.17,398.28,570,6.05,21,10.69,4988,2.9596573185474906
2006-09-18,3313.44,3307.15,3361.06,3277.34,141598790,5.01,3.52,6.41,5.16,85,28903,4638,1.49,92.21,83.3,1413.52,166.15,1480,6.33,49,25.79,5118,2.5266792215944696
2006-09-19,4330.45,4307.24,4372.2,4262.57,726896816,4.75,3.16,14.26,7.37,55,12613,4158,1.08,109.21,33.97,2471.24,484.2,4955,7.37,2,16.78,8326,2.5316075696521176
2006-09-22,1238.47,1288.36,1311.3200000000002,1196.83,916416867,9.08,2.53,3.16,4.71,76,15342,1966,0.88,123.58,124.68,2142.87,492.2,6978,0.78,30,79.43,11777,9.24447100050871
2006-09-27,2610.96,2608.91,2636.21,2560.13,230318789,4.11,2.45,4.28,6.44,68,21840,974,1.41,147.72,21.31,2185.66,284.11,711,5.85,47,35.11,3690,2.913870760180161
2006-09-29,4986.11,5027.49,5076.19,4968.06,620712902,-4.15,0.61,11.73,4.65,107,9558,733,0.89,133.18,130.97,1485.08,418.39,6801,8.51,6,14.13,2571,2.168624438690667
2006-10-02,2584.0,2572.35,2602.44,2543.29,394858699,2.02,7.91,3.71,8.83,81,24626,1424,1.22,102.66,126.49,1586.71,366.29,8956,6.24,3,33.27,7045,2.289086687306505
2006-10-06,4518.41,4501.82,4544.61,4479.7,248573473,1.76,0.73,3.43,2.79,108,25103,3320,1.07,88.68,22.16,983.71,209.63,2468,1.48,6,21.11,14320,1.4365672880504392
2006-10-07,4628.17,4659.96,4688.56,4620.4,597475416,0.82,9.94,3.32,7.86,75,3717,503,1.18,135.04,41.78,2055.71,477.75,4608,4.67,33,12.38,5267,1.4727203192622735
2006-10-08,4966.13,4919.97,5008.78,4890.17,805284368,-1.4,8.7,11.77,1.67,71,19219,3853,0.86,90.01,80.71,2360.36,434.82,9219,5.83,22,74.1,207,2.388378878523109
2006-10-10,2421.76,2423.03,2429.6400000000003,2405.07,371517536,-3.33,6.66,11.32,9.47,62,28073,795,1.45,87.53,41.69,905.1,499.54,6993,1.5,49,58.06,9664,1.0145514006342562
2006-10-15,3375.12,3412.28,3436.64,3353.67,325600001,3.21,9.12,12.0,1.65,105,14676,220,0.85,121.9,136.4,2325.66,273.75,5487,7.21,12,27.25,3610,2.45828296475384
2006-10-16,3302.37,3297.04,3320.14,3253.8,364946725,2.99,0.1,11.91,5.41,70,19575,2965,0.97,80.07,139.96,1075.88,277.29,7801,6.02,38,55.57,8806,2.0088603033578822
2006-10-19,3213.89,3207.84,3252.36,3176.9999999999995,71208399,-0.87,4.78,5.43,8.42,84,2055,3691,1.39,96.08,83.08,2274.42,303.01,4201,2.68,15,2.14,7579,2.344822006975988
2006-10-21,1840.43,1830.79,1842.9,1791.74,782052119,-3.85,6.87,9.98,1.07,89,19620,4586,0.86,95.24,147.13,2476.82,405.39,8929,4.81,28,97.25,10884,2.7797851589030866
2006-10-24,2419.33,2465.47,2512.33,2385.19,330010027,-4.37,5.84,9.9,8.93,89,3589,2905,1.36,93.31,31.95,894.14,206.37,3651,0.07,36,71.64,12311,5.255173953119248
2006-10-26,3255.57,3286.32,3302.4100000000003,3233.69,885362407,4.34,1.35,11.72,5.82,107,8078,3533,1.16,105.03,73.76,2324.97,379.72,219,7.24,45,75.39,12136,2.1108438768019195
2006-10-27,2044.65,2005.59,2056.9700000000003,1962.79,374968665,-3.32,6.64,12.51,5.31,52,24852,1565,1.42,105.02,89.5,1082.3,338.04,5159,7.83,13,85.51,2656,4.606167314699351
2006-10-30,4184.97,4191.92,4198.81,4162.7,98358294,-2.61,5.35,10.27,5.77,60,17036,503,1.5,106.04,89.77,1010.82,222.66,3094,0.98,49,30.57,5450,0.8628496739522764
2006-10-31,3940.1,3976.21,4006.82,3904.49,654334979,2.59,9.13,11.74,9.41,88,18488,512,0.93,128.17,57.84,1083.96,485.15,6084,1.58,42,20.67,4488,2.5971422045125854
2006-11-01,3440.43,3398.26,3448.76,3379.47,15512058,-3.72,0.16,5.24,9.78,68,23685,1637,0.83,124.44,139.53,912.12,454.44,3751,1.89,11,61.9,6479,2.0139924369919
2006-11-15,4765.9,4808.94,4822.62,4736.27,339275625,-2.28,8.47,10.25,5.04,89,11336,4357,1.44,88.64,38.57,1122.46,368.58,4504,9.64,33,85.76,11609,1.811829874735086
2006-11-18,1365.69,1317.95,1382.04,1280.57,592859305,2.01,2.12,9.02,9.39,50,10973,2095,0.84,124.41,144.23,2000.36,130.37,4371,6.79,43,69.25,9884,7.429943837913437
2006-11-22,3085.51,3064.03,3116.5200000000004,3040.6800000000003,985305565,1.15,4.4,3.25,8.42,73,18511,1255,1.33,114.27,50.9,1961.68,399.63,9466,1.52,35,70.23,7068,2.457940502542534
2006-12-02,3999.44,4007.98,4037.11,3957.88,143336334,5.9,1.41,7.88,4.82,82,10708,1429,1.48,117.11,50.0,1460.13,260.22,6035,2.33,47,35.85,4795,1.9810273438281363
2006-12-04,3288.49,3302.54,3347.15,3261.1,980711894,-4.21,6.04,4.1,5.61,55,23317,2755,1.35,80.83,78.32,1769.21,436.68,8769,0.08,37,47.28,8067,2.6167024987152216
2006-12-14,1326.3,1316.77,1354.43,1275.06,480563809,-0.22,2.24,11.9,4.26,68,28806,1371,1.15,141.61,80.66,1756.54,257.8,4026,3.54,19,38.73,6734,5.9843172736183465
2006-12-16,1687.32,1656.51,1692.55,1633.06,865438597,5.71,5.63,9.52,5.66,116,7648,460,1.16,144.12,116.54,1886.42,431.78,3368,3.62,11,55.69,6911,3.525709409003628
2006-12-17,3072.31,3028.43,3102.93,2984.74,921412996,-4.8,7.0,3.28,8.88,79,26167,2074,1.19,81.92,40.96,850.36,301.61,1377,4.54,3,7.78,10853,3.8469425285859846
2006-12-19,2133.14,2182.06,2220.42,2088.68,139926770,6.7,0.34,6.38,1.9,55,25177,3564,0.82,106.57,98.79,993.14,271.22,8029,1.28,10,77.36,8950,6.175872188417086
2006-12-22,1055.45,1083.4,1131.0500000000002,1026.32,803303516,7.18,7.43,12.12,3.4,78,15420,2646,0.95,109.55,142.16,1842.4,477.44,5900,4.6,44,98.56,2452,9.92278175185942
2006-12-26,4731.01,4775.58,4797.35,4713.66,771340143,9.75,4.57,13.64,7.85,82,26864,3875,1.24,145.63,108.8,930.26,145.58,9517,2.4,39,41.56,671,1.768966880222204
2006-12-29,4544.69,4541.179999999999,4573.86,4530.36,175030030,-0.61,5.86,9.91,5.63,86,11788,917,1.28,94.97,118.53,1493.07,245.88,2149,4.75,46,92.04,9066,0.9571609944792715
2006-12-31,3258.36,3253.32,3283.85,3233.34,671568120,8.87,5.75,8.75,5.28,71,28760,280,1.07,100.52,74.18,1681.83,421.12,1234,1.56,15,21.42,14620,1.5501663413496287
2007-01-01,3652.11,3620.97,3657.35,3611.52,634603552,-2.32,1.24,7.02,2.43,81,18664,4569,0.84,86.63,88.05,2308.81,111.93,7853,3.84,47,15.76,13171,1.2548910082116893
2007-01-02,3716.27,3717.06,3759.97,3678.32,396303561,-3.76,1.71,8.09,9.09,63,28690,4819,1.15,96.49,70.2,1784.44,322.81,6319,3.79,7,49.8,1750,2.1970954747636644
2007-01-04,4987.8,5018.860000000001,5067.420000000001,4962.06,947285540,8.73,7.26,14.13,6.97,71,23317,2392,0.84,142.32,86.62,1716.29,329.04,9548,0.33,2,26.77,13833,2.1123541441116442
2007-01-06,2148.88,2165.26,2213.17,2131.06,344416642,0.66,7.04,13.14,3.2,103,4508,970,0.86,149.78,117.57,1947.08,113.66,5083,9.57,11,41.05,3721,3.8210602732586336
2007-01-08,1196.88,1218.94,1230.49,1169.0700000000002,862181827,-0.05,3.07,8.74,8.35,54,15842,2599,1.15,130.53,76.89,1220.64,134.09,6020,7.19,46,1.2,8269,5.1316756901276515
2007-01-09,1924.32,1924.35,1926.68,1904.09,831486090,8.16,1.54,6.52,9.98,67,15927,3312,1.35,125.08,30.81,1349.44,440.91,2469,9.35,26,50.45,14669,1.173921177350968
2007-01-13,1552.5,1584.56,1630.99,1504.84,741665823,-0.71,3.06,6.91,1.2,78,19512,582,1.5,83.56,39.05,1032.34,290.48,6659,5.64,11,7.54,4083,8.125603864734305
2007-01-16,3699.57,3703.8,3746.07,3698.08,402114063,6.33,0.12,11.06,9.19,58,18664,3943,1.27,82.79,74.51,1802.28,416.07,2624,4.32,33,62.02,3383,1.2971777801203987
2007-01-24,3582.41,3602.96,3644.15,3548.8,8492427,3.41,1.9,7.62,4.19,50,24053,1457,1.0,129.63,93.88,940.0,198.47,5945,1.98,48,1.85,5644,2.6616160629297014
2007-01-28,4063.43,4025.45,4091.12,3987.11,635929636,1.74,0.87,14.39,7.14,118,16336,2487,1.23,127.83,149.0,2437.93,155.04,4625,3.64,18,80.43,4333,2.5596601885599055
2007-02-02,3686.84,3689.03,3729.16,3686.36,298719964,-4.34,2.13,8.14,0.61,80,2804,4295,1.36,89.31,29.12,1101.46,440.71,2942,1.23,2,53.82,1493,1.1608857449740082
2007-02-05,1827.27,1861.27,1892.56,1806.17,252625673,5.82,7.22,9.29,1.55,87,24812,832,1.5,128.86,88.33,2116.95,268.82,4576,6.5,4,89.77,10896,4.727818001718403
2007-02-08,2709.87,2671.63,2752.86,2648.79,155264819,-0.76,4.08,9.19,1.17,62,25059,3160,1.24,93.93,69.07,1244.53,454.45,9194,9.31,44,90.11,8227,3.8404056283142793
2007-02-10,3980.86,3951.8,4008.25,3924.05,495138813,-4.19,7.06,11.43,4.91,86,10961,3484,1.35,119.7,139.39,1907.28,458.12,5513,6.71,36,79.76,4812,2.115120853282954
2007-02-11,1928.9,1880.08,1959.38,1867.91,640770697,3.6,8.1,5.24,8.02,94,24774,1361,0.83,115.23,68.2,2305.91,362.69,8898,0.73,18,68.73,14387,4.742080978796206
2007-02-16,4637.01,4645.030000000001,4678.1,4613.39,930826970,-3.51,9.06,13.15,5.4,50,29797,3924,0.97,125.95,31.9,860.84,212.1,900,4.97,34,49.04,2041,1.3955113316555288
2007-02-18,4005.12,3987.14,4025.31,3986.22,503095170,0.52,3.02,12.07,2.56,67,26378,3764,0.83,93.57,30.87,1948.81,379.93,1092,6.67,30,75.62,5752,0.9760007190795817
2007-02-19,4587.98,4605.009999999999,4615.4,4580.58,657652576,5.07,7.51,14.23,5.25,50,3132,3196,0.9,100.26,71.08,1804.19,359.46,6356,8.2,18,12.16,4933,0.7589396640787386
2007-02-21,1731.25,1743.73,1787.29,1697.06,191552237,7.79,6.78,13.19,1.81,80,27608,1453,0.85,89.64,70.89,1919.36,394.73,9216,7.09,43,72.48,11420,5.211841155234658
2007-02-26,2944.69,2984.88,2991.88,2928.39,3453664,6.77,1.1,5.73,8.14,90,4127,1924,1.04,143.37,123.41,2462.99,352.53,2282,6.85,11,91.06,8196,2.1560843416454785
2007-03-01,2267.77,2262.61,2293.33,2225.27,149843801,3.85,0.94,7.2,4.61,65,2050,3113,1.09,120.99,106.97,1436.55,303.53,5102,1.83,7,28.75,2075,3.0011861873117622
2007-03-08,1586.78,1552.5,1617.52,1510.24,245019072,-2.78,3.05,14.37,5.21,103,24812,2365,0.92,136.53,132.09,2399.72,212.72,1123,4.04,41,97.79,5009,6.760861619128043
2007-03-09,3761.29,3780.35,3825.49,3731.18,215335689,-0.28,3.99,10.39,2.83,103,7625,854,1.12,119.94,83.1,2019.82,129.13,9757,2.78,14,7.27,11476,2.507384434595576
2007-03-11,3730.16,3745.22,3777.9,3709.76,240965774,0.38,3.9,8.09,9.04,101,9312,3891,0.97,116.08,84.23,1122.54,357.92,871,3.78,27,44.93,11179,1.8267312930276416
2007-03-17,2248.26,2258.5800000000004,2295.7000000000003,2242.24,420035394,3.41,1.81,11.9,1.82,106,22528,1610,1.16,116.07,112.97,1853.97,280.21,1977,9.9,13,9.06,7268,2.3778388620533426
2007-03-21,4809.55,4763.93,4857.52,4721.530000000001,647157317,-3.99,0.06,14.5,7.05,104,22961,960,1.28,106.22,120.8,2175.35,422.17,2566,3.29,34,92.31,7729,2.8274994542108884
2007-03-26,4783.0,4778.0,4811.59,4752.36,177779493,-2.83,3.6,10.51,2.21,92,21814,3965,1.39,143.0,82.77,2053.46,396.13,7874,8.73,12,19.74,8938,1.2383441354798341
2007-03-27,2251.68,2234.95,2296.4,2211.17,801667346,-0.4,2.74,3.1,0.88,91,23236,3414,0.89,144.96,85.55,1676.52,358.24,2608,0.25,5,62.25,1202,3.785173736943084
2007-03-28,4434.03,4427.86,4457.79,4395.61,543730736,6.49,5.11,14.35,6.08,73,23827,134,1.32,103.33,43.1,1804.15,100.46,1102,7.96,28,56.76,13227,1.402336023887982
2007-03-29,1526.75,1503.02,1574.01,1475.15,928139121,-0.41,9.79,3.39,3.79,54,14172,2200,1.17,124.94,137.51,1179.5,414.37,248,6.11,41,24.96,7199,6.475192402161448
2007-04-01,3710.89,3712.35,3756.92,3674.93,395421030,-3.8,9.32,7.59,7.61,108,24948,536,1.26,128.55,40.09,1144.7,212.94,1840,8.82,32,2.15,3392,2.209443017712738
2007-04-02,2009.26,1979.28,2051.64,1947.14,795758771,9.09,8.77,9.93,6.21,114,3677,4645,1.42,119.18,86.73,2416.95,471.16,4357,5.45,39,42.28,1250,5.2009197415963975
2007-04-03,4492.17,4474.13,4541.8,4448.14,512743883,3.23,3.94,13.82,3.96,112,27847,2672,1.44,146.77,134.62,1216.08,300.84,6176,1.62,1,35.96,14476,2.0849611657617553
2007-04-05,1214.54,1171.76,1261.37,1149.29,704127610,4.88,0.88,14.84,6.14,98,22235,4079,1.45,87.76,47.93,1593.92,130.46,5677,9.24,24,26.52,14113,9.228185156520158
2007-04-06,3869.86,3834.61,3911.21,3822.53,479606411,2.71,7.13,9.71,7.9,81,5600,408,0.84,85.63,58.58,1966.33,458.94,8671,8.14,26,99.85,5099,2.291555766875283
2007-04-07,2901.9,2859.2200000000003,2944.12,2859.15,329935851,-3.65,9.73,4.09,3.47,99,4296,4460,1.33,81.29,146.88,1131.76,195.61,5919,2.03,47,20.09,8705,2.928081601709218
2007-04-09,2533.59,2558.83,2577.95,2504.06,705357507,-2.67,4.98,11.31,2.54,101,10423,621,1.14,99.13,149.26,1244.5,494.12,8156,2.56,4,66.64,8967,2.9164150474228214
2007-04-12,3195.64,3212.58,3239.52,3175.93,153247087,6.73,5.9,3.93,0.63,119,6907,1468,1.12,138.65,142.62,1600.19,204.05,6995,4.41,3,11.08,1509,1.9898987370292067
2007-04-14,3881.54,3895.77,3924.01,3878.01,495141008,5.07,0.26,11.75,1.09,86,24554,2241,1.46,100.83,142.54,948.78,267.28,5419,7.74,16,87.48,10001,1.185096636901848
2007-04-20,3837.56,3815.3,3844.52,3771.48,966119880,-1.04,7.12,9.6,4.26,81,9949,332,0.96,89.28,121.48,2196.02,224.53,8703,1.7,21,3.58,12882,1.9032927172474168
2007-04-21,1421.61,1435.89,1436.06,1399.4199999999998,505715540,-3.68,6.06,9.9,8.21,108,25507,1722,1.07,94.42,116.54,1378.62,196.78,5743,8.76,40,38.23,14345,2.5773594727105253
2007-04-22,4355.42,4374.7,4386.96,4341.17,839891368,2.13,8.46,2.81,5.38,84,22057,2752,1.48,111.55,144.02,2438.28,284.51,6864,4.8,21,96.84,8820,1.0513337404888614
2007-04-25,2451.93,2478.91,2524.35,2443.73,496615759,-4.3,7.44,6.34,1.29,115,4405,621,1.35,129.24,137.44,2163.25,413.79,1585,9.5,19,63.17,1917,3.288022088721941
2007-04-27,3901.49,3939.77,3950.0,3896.99,184813370,7.43,0.95,6.5,8.84,63,6580,2934,1.13,145.01,104.44,1431.71,156.32,3462,5.16,1,29.52,7109,1.358711671694666
2007-04-28,1450.36,1453.14,1462.2199999999998,1436.03,151318875,-3.03,2.57,7.41,1.26,78,29430,3166,1.31,116.4,126.65,1003.89,368.7,1395,5.26,22,94.77,10534,1.8057585702859862
2007-04-29,2631.11,2632.8700000000003,2633.57,2582.5,890422514,8.83,9.57,12.37,5.76,75,10990,3299,0.98,101.85,85.67,1689.2,351.28,2291,1.12,33,28.33,2645,1.9410058872491138
2007-04-30,4545.52,4553.31,4591.900000000001,4517.59,862818807,1.76,3.1,4.11,8.33,67,23040,440,0.82,144.45,70.47,1805.99,348.95,9868,9.7,47,81.56,4348,1.634796458931
2007-05-01,1188.79,1213.72,1257.47,1170.13,639835791,0.58,3.3,10.05,9.87,53,23698,2844,1.09,135.06,132.33,2431.08,401.91,7344,0.84,15,27.66,4539,7.346966242986559
2007-05-02,4845.67,4892.14,4922.85,4801.2300000000005,99447416,1.92,1.9,8.57,7.38,106,7184,4046,1.1,121.1,121.05,1503.67,172.49,9625,7.0,27,7.39,14168,2.509869636190659
2007-05-03,3716.65,3674.01,3726.06,3651.35,947310509,7.52,8.07,5.97,3.14,102,2604,4038,0.85,138.42,51.51,954.38,379.0,6333,0.58,13,81.25,4311,2.0101435432445895
2007-05-05,2082.24,2126.0,2149.8,2035.18,842054381,-4.11,3.3,9.17,7.2,96,9876,3353,1.44,87.85,93.53,835.89,312.12,3145,9.0,40,39.14,4097,5.504648839711087
2007-05-06,1995.17,1998.16,2045.88,1952.69,678041613,9.36,4.14,8.21,7.15,101,936,4781,0.98,145.68,129.41,1523.21,294.41,3365,7.68,14,43.05,13329,4.6707799335395
2007-05-10,2572.49,2599.3,2614.19,2563.52,418259091,-2.19,8.15,10.18,6.59,77,13628,2702,1.26,89.5,63.64,1485.79,441.51,6850,9.56,4,48.4,5141,1.9696869569949766
2007-05-16,2428.77,2466.88,2470.3,2426.78,936505269,5.91,1.25,8.92,9.14,79,25697,4059,1.08,149.5,57.01,1888.05,165.4,7618,4.35,45,56.58,9464,1.7918534896264358
2007-05-18,3082.18,3091.48,3101.13,3073.75,264778652,-0.69,8.19,7.36,8.29,76,9326,1408,1.01,86.01,66.08,810.93,223.95,2050,9.05,13,91.24,3545,0.8883322842922903
2007-05-20,4519.66,4537.47,4577.9400000000005,4515.38,808979337,7.89,8.75,8.37,0.73,73,18877,1693,0.81,117.54,91.73,1967.56,431.09,3416,2.64,25,31.71,6219,1.3841749158122603
2007-05-22,3031.03,3049.98,3073.87,3016.44,468777729,-1.8,6.11,5.77,1.78,56,22745,1593,1.47,89.08,121.32,2063.93,396.9,461,2.6,32,66.0,1913,1.8947354529648284
2007-05-23,1553.49,1537.89,1589.86,1526.5700000000002,866178778,9.02,6.13,6.97,0.72,117,2840,2130,1.0,107.68,60.5,1186.15,322.1,5555,5.85,45,58.47,11816,4.074052617010714
2007-05-25,1999.89,2049.56,2058.78,1952.59,313957113,-4.17,2.32,10.4,9.24,57,4316,4460,1.47,109.78,62.84,1836.87,307.24,9298,0.55,28,41.05,10350,5.309792038562135
2007-05-26,1293.46,1318.54,1340.69,1257.86,4736437,9.98,1.67,3.51,6.81,105,25904,4877,1.32,88.9,132.17,1010.22,495.2,4768,1.45,11,67.65,12303,6.403754271488886
2007-05-27,3652.58,3667.05,3675.34,3615.5,715769248,5.42,7.6,3.2,3.46,107,2781,346,1.42,101.78,65.83,920.61,153.4,3433,1.99,28,29.84,1384,1.6382940277831053
2007-05-30,2688.77,2641.88,2718.23,2636.38,976244270,5.39,3.15,7.59,1.85,115,25612,1581,1.45,143.77,70.32,1759.88,176.49,2696,2.4,45,7.26,5491,3.0441428608620265
2007-05-31,4140.26,4145.68,4177.0,4112.27,994272593,6.7,3.59,3.98,8.9,73,26478,110,1.12,131.34,100.42,2090.49,263.3,5190,3.46,19,38.89,2907,1.563428383724683
2007-06-03,3594.99,3629.07,3634.88,3555.16,94659480,-0.39,5.31,13.57,3.26,65,14824,3629,1.39,81.02,93.98,2197.75,271.09,4166,6.7,29,75.47,8305,2.217530507734382
2007-06-04,2675.88,2629.2200000000003,2703.63,2608.57,980778270,3.97,9.69,11.13,5.25,53,11973,2392,1.48,88.71,48.19,1587.76,480.77,4092,0.58,28,66.98,635,3.5524761947471464
2007-06-05,2832.11,2818.79,2846.4700000000003,2811.22,772179049,-2.42,9.03,2.78,8.25,108,23566,1044,1.03,109.64,148.65,1040.62,286.75,9182,6.58,38,50.79,12752,1.2446550451783458
2007-06-17,2674.78,2699.6000000000004,2743.99,2663.78,336545134,3.16,5.33,10.28,8.07,64,24284,4577,1.11,80.07,57.11,1296.19,397.49,9988,3.39,12,18.96,204,2.9987512991722522
